time_pass, time
time_pass_1,1334.192038
time_pass_2,9.366035
time_pass_3,9.905100
time_pass_4,9.784937
time_pass_5,9.733915
time_pass_6,9.447098
time_pass_7,9.816170
time_pass_8,9.756088
time_pass_9,9.458780
time_pass_10,9.581089
time_pass_11,9.564877
time_pass_12,9.142160
total_time,121573.704958
