time_pass, time
time_pass_1,120.951891
time_pass_2,9.111166
time_pass_3,9.467125
time_pass_4,842.583179
time_pass_5,9.454966
time_pass_6,9.597063
time_pass_7,9.278059
time_pass_8,15.305996
time_pass_9,19.135952
time_pass_10,9.361029
time_pass_11,9.057999
time_pass_12,9.419918
total_time,123788.160086
