time_pass, time
time_pass_1,404.270887
time_pass_2,9.403944
time_pass_3,9.816170
time_pass_4,9.392977
time_pass_5,9.489059
time_pass_6,9.684086
time_pass_7,10.377169
time_pass_8,9.544849
time_pass_9,9.566069
time_pass_10,9.551048
time_pass_11,9.462833
time_pass_12,16.376019
total_time,121134.854078
