time_pass, time
time_pass_1,106.276035
time_pass_2,465.982914
time_pass_3,9.681940
time_pass_4,9.242058
time_pass_5,9.382963
time_pass_6,9.665966
time_pass_7,9.510994
time_pass_8,9.388924
time_pass_9,14.146090
time_pass_10,16.209126
time_pass_11,10.827065
time_pass_12,18.543005
total_time,121481.714964
