time_pass_1,13.315916
time_pass_2,14.476776
time_pass_3,63.895941
time_pass_4,9.135962
time_pass_5,9.243011
time_pass_6,13.945103
time_pass_7,9.571075
time_pass_8,11.307001
time_pass_9,9.700060
time_pass_10,17.279863
time_pass_11,9.014845
time_pass_12,9.584904
time_pass_13,9.063959
total_time,130302.823067
