time_pass_1,311.955929
time_pass_2,45.886040
time_pass_3,113.865852
time_pass_4,37.516832
time_pass_5,8.896828
time_pass_6,8.805037
time_pass_7,8.911133
time_pass_8,8.859873
time_pass_9,8.975983
time_pass_10,9.080172
time_pass_11,8.894920
time_pass_12,19.729853
total_time,120725.219965
