time_pass, time
time_pass_1,1448.303938
time_pass_2,1957.373857
time_pass_3,1012.848139
time_pass_4,9.035826
time_pass_5,9.623051
time_pass_6,9.493828
time_pass_7,13.253927
time_pass_8,17.073870
time_pass_9,9.473801
time_pass_10,9.341002
time_pass_11,9.657860
time_pass_12,9.643078
total_time,124910.265923
