time_pass, time
time_pass_1,760.710955
time_pass_2,899.199963
time_pass_3,77.134132
time_pass_4,891.052008
time_pass_5,9.167910
time_pass_6,9.382963
time_pass_7,9.413004
time_pass_8,9.401083
time_pass_9,9.522200
time_pass_10,9.141922
time_pass_11,9.284019
time_pass_12,21.842957
total_time,123905.157089
