time_pass, time
time_pass_1,8.802891
time_pass_2,37.935972
time_pass_3,9.443998
time_pass_4,9.487867
time_pass_5,9.549856
time_pass_6,9.499073
time_pass_7,9.531021
time_pass_8,8.941889
time_pass_9,9.620905
time_pass_10,9.793997
time_pass_11,9.890079
time_pass_12,9.492874
total_time,120715.896845
