time_pass, time
time_pass_1,334.491014
time_pass_2,1045.397997
time_pass_3,1453.568935
time_pass_4,1128.767967
time_pass_5,9.050846
time_pass_6,19.149780
time_pass_7,9.490013
time_pass_8,9.356976
time_pass_9,9.423971
time_pass_10,9.690046
time_pass_11,9.541035
time_pass_12,9.272099
total_time,125118.912935
