time_pass, time
time_pass_1,123.549938
time_pass_2,1416.033030
time_pass_3,1060.573816
time_pass_4,974.655151
time_pass_5,1003.776073
time_pass_6,826.169014
time_pass_7,450.786829
time_pass_8,287.634134
time_pass_9,193.331957
time_pass_10,96.033096
time_pass_11,95.148087
time_pass_12,9.561062
total_time,127546.625137
