time_pass, time
time_pass_1,1364.624023
time_pass_2,1945.749998
time_pass_3,63.431978
time_pass_4,10.966063
time_pass_5,9.527922
time_pass_6,14.412880
time_pass_7,13.424873
time_pass_8,9.539127
time_pass_9,9.757996
time_pass_10,11.511087
time_pass_11,11.159897
time_pass_12,19.166231
total_time,123497.961044
