time_pass, time
time_pass_1,1585.631847
time_pass_2,975.281000
time_pass_3,521.804094
time_pass_4,9.230137
time_pass_5,528.835058
time_pass_6,61040.082932
time_pass_7,7926.995993
time_pass_8,35234.727144
time_pass_9,25366.562843
time_pass_10,7614.530087
time_pass_11,5466.681957
time_pass_12,4738.094091
total_time,276216.401815
