time_pass, time
time_pass_1,1853.227854
time_pass_2,28131.063938
time_pass_3,20064.134121
time_pass_4,31299.782038
time_pass_5,4617.839813
time_pass_6,53905.994892
time_pass_7,40888.641119
time_pass_8,33376.360893
time_pass_9,9805.625916
time_pass_10,2749.505997
time_pass_11,369.689941
time_pass_12,18.188000
total_time,350224.471807
