time_pass, time
time_pass_1,1056.226015
time_pass_2,1058.829069
time_pass_3,17328.215837
time_pass_4,18521.184921
time_pass_5,11523.396969
time_pass_6,14495.607138
time_pass_7,8530.225039
time_pass_8,3808.685064
time_pass_9,69741.171837
time_pass_10,333.725929
time_pass_11,37901.253939
time_pass_12,4644.123077
total_time,319961.807013
