time_pass, time
time_pass_1,1098.979950
time_pass_2,9.989023
time_pass_3,438.103914
time_pass_4,9.507895
time_pass_5,15185.975075
time_pass_6,22788.117886
time_pass_7,2533.807993
time_pass_8,5974.150896
time_pass_9,73989.562035
time_pass_10,26272.396088
time_pass_11,26406.430006
time_pass_12,18708.404064
total_time,314934.830904
