time_pass, time
time_pass_1,201.745987
time_pass_2,1103.442907
time_pass_3,11725.272894
time_pass_4,19785.241127
time_pass_5,3881.703854
time_pass_6,514.529943
time_pass_7,63509.094000
time_pass_8,50498.363018
time_pass_9,14086.233139
time_pass_10,25471.053123
time_pass_11,13288.893223
time_pass_12,444.926023
total_time,326199.282169
