time_pass, time
time_pass_1,883.642912
time_pass_2,1320.618153
time_pass_3,496.627092
time_pass_4,11665.019989
time_pass_5,5472.172976
time_pass_6,49781.182051
time_pass_7,12240.833998
time_pass_8,41181.133986
time_pass_9,12758.412123
time_pass_10,38354.853868
time_pass_11,27352.490187
time_pass_12,3295.907974
total_time,329642.511129
