time_pass, time
time_pass_1,1121.358156
time_pass_2,250338.957071
time_pass_3,15798.165083
time_pass_4,264110.562086
time_pass_5,574.867010
time_pass_6,12.377977
time_pass_7,9.907961
time_pass_8,9.680033
time_pass_9,9.793997
time_pass_10,9.972095
time_pass_11,9.799957
time_pass_12,9.735107
total_time,652900.698900
