time_pass, time
time_pass_1,1470.257044
time_pass_2,148730.280876
time_pass_3,16765.938997
time_pass_4,133234.171867
time_pass_5,16735.611916
time_pass_6,48334.434986
time_pass_7,66025.265932
time_pass_8,29961.233139
time_pass_9,5682.485104
time_pass_10,7380.033016
time_pass_11,1969.228029
time_pass_12,565.778971
total_time,598368.727922
