time_pass, time
time_pass_1,997.568130
time_pass_2,1431.883097
time_pass_3,413.058996
time_pass_4,409.028053
time_pass_5,338.716984
time_pass_6,69.824934
time_pass_7,55212.017059
time_pass_8,6914.443970
time_pass_9,147.023916
time_pass_10,165990.044117
time_pass_11,85634.216070
time_pass_12,15305.595160
total_time,455353.887081
