time_pass, time
time_pass_1,1610.169888
time_pass_2,9.445906
time_pass_3,296443.342209
time_pass_4,32816.974163
time_pass_5,18354.675055
time_pass_6,18208.092213
time_pass_7,34549.226999
time_pass_8,7511.634111
time_pass_9,45936.060905
time_pass_10,18291.921139
time_pass_11,661.247015
time_pass_12,837.889910
total_time,597060.955048
