time_pass, time
time_pass_1,1193.457127
time_pass_2,939.524174
time_pass_3,1394.809961
time_pass_4,1591.745138
time_pass_5,11760.085106
time_pass_6,14270.314932
time_pass_7,87966.889143
time_pass_8,31874.850988
time_pass_9,2687.487841
time_pass_10,15112.508059
time_pass_11,172098.893881
time_pass_12,33591.265917
total_time,496425.585985
