time_pass, time
time_pass_1,8.519888
time_pass_2,43623.873949
time_pass_3,34881.628990
time_pass_4,3395.914078
time_pass_5,9717.278004
time_pass_6,10056.166887
time_pass_7,3618.211985
time_pass_8,7190.603971
time_pass_9,274.110079
time_pass_10,225330.078125
time_pass_11,8653.944016
time_pass_12,633.430004
total_time,471982.182980
