time_pass, time
time_pass_1,1740.407228
time_pass_2,2157.321930
time_pass_3,241.682053
time_pass_4,20610.192060
time_pass_5,68834.296942
time_pass_6,7851.010084
time_pass_7,37060.244799
time_pass_8,74712.473869
time_pass_9,8356.586933
time_pass_10,505.384922
time_pass_11,125210.796118
time_pass_12,11853.260040
total_time,484571.501970
