time_pass, time
time_pass_1,591.893911
time_pass_2,45278.404951
time_pass_3,157117.260933
time_pass_4,5102.146864
time_pass_5,10845.474958
time_pass_6,1117.434978
time_pass_7,155166.140079
time_pass_8,23614.237785
time_pass_9,2441.012859
time_pass_10,3266.548872
time_pass_11,5386.285067
time_pass_12,10662.692070
total_time,547347.702026
