time_pass, time
time_pass_1,739.079952
time_pass_2,195163.497925
time_pass_3,63215.479136
time_pass_4,15479.178905
time_pass_5,20982.846975
time_pass_6,78992.511034
time_pass_7,12140.855074
time_pass_8,32172.914982
time_pass_9,7893.210888
time_pass_10,3888.463020
time_pass_11,14539.935827
time_pass_12,7679.430962
total_time,575782.480001
