time_pass, time
time_pass_1,1052.785873
time_pass_2,1291.193008
time_pass_3,562.281132
time_pass_4,355.849981
time_pass_5,719.460964
time_pass_6,65.769911
time_pass_7,116440.063000
time_pass_8,16078.311920
time_pass_9,26928.585052
time_pass_10,8131.299973
time_pass_11,102422.688007
time_pass_12,10098.002911
total_time,405180.509090
