time_pass_1,8.244038
time_pass_2,9.503126
time_pass_3,9.844065
time_pass_4,8.988142
time_pass_5,9.241819
time_pass_6,9.840965
time_pass_7,9.282827
time_pass_8,9.459972
time_pass_9,8.935928
time_pass_10,9.510994
time_pass_11,9.352922
time_pass_12,9.250164
total_time,120116.898060
