time_pass, time
time_pass_1,1626.807928
time_pass_2,218501.085043
time_pass_3,168026.742935
time_pass_4,32376.348972
time_pass_5,19357.090950
time_pass_6,22722.315073
time_pass_7,13861.171007
time_pass_8,15492.768049
time_pass_9,847.892046
time_pass_10,719.052792
time_pass_11,241.163969
time_pass_12,9.216070
total_time,619048.456907
