time_pass_1,392.736912
time_pass_2,19.437075
time_pass_3,8.861065
time_pass_4,9.356976
time_pass_5,9.580135
time_pass_6,9.174109
time_pass_7,9.510040
time_pass_8,10.344028
time_pass_9,9.341955
time_pass_10,8.995056
time_pass_11,9.149075
time_pass_12,9.685040
total_time,120514.328003
