time_pass_1,1261.044025
time_pass_2,1986.742020
time_pass_3,186.464071
time_pass_4,7750.684977
time_pass_5,1392.210960
time_pass_6,9549.800158
time_pass_7,222.073078
time_pass_8,3062.140942
time_pass_9,48.921108
time_pass_10,868.731022
time_pass_11,1190.783978
time_pass_12,72.235107
total_time,149236.236095
