time_pass, time
time_pass_1,756.922007
time_pass_2,227.337837
time_pass_3,647.543907
time_pass_4,14.279127
time_pass_5,609.184980
time_pass_6,1800.610065
time_pass_7,3587.498188
time_pass_8,1797.996998
time_pass_9,1890.144110
time_pass_10,379.711151
time_pass_11,4540.422201
time_pass_12,34.930944
total_time,138057.595968
