time_pass_1,7.632971
time_pass_2,2192.529917
time_pass_3,838.970900
time_pass_4,6030.254841
time_pass_5,1156.965971
time_pass_6,2413.637161
time_pass_7,1442.352057
time_pass_8,457.430840
time_pass_9,5274.366856
time_pass_10,1294.772863
time_pass_11,846.141100
time_pass_12,1416.198969
total_time,145412.755013
