time_pass, time
time_pass_1,1671.561003
time_pass_2,10165.919065
time_pass_3,56.913853
time_pass_4,263.483047
time_pass_5,797.707081
time_pass_6,2774.924040
time_pass_7,1679.263115
time_pass_8,2801.147938
time_pass_9,738.261938
time_pass_10,5966.580868
time_pass_11,608.604908
time_pass_12,9.335041
total_time,151522.749186
