time_pass, time
time_pass_1,486.544132
time_pass_2,10.059834
time_pass_3,9.710073
time_pass_4,6877.938032
time_pass_5,1252.990007
time_pass_6,362.852812
time_pass_7,517.863989
time_pass_8,1054.369926
time_pass_9,530.349970
time_pass_10,927.908182
time_pass_11,353.861094
time_pass_12,991.615057
total_time,136543.457031
