time_pass, time
time_pass_1,397.150993
time_pass_2,532.873869
time_pass_3,886.420012
time_pass_4,2631.654978
time_pass_5,5470.853090
time_pass_6,5260.817051
time_pass_7,4069.319010
time_pass_8,2829.260826
time_pass_9,926.800013
time_pass_10,1130.517006
time_pass_11,56.622982
time_pass_12,11.348009
total_time,150374.917984
