time_pass, time
time_pass_1,1670.711994
time_pass_2,3366.944790
time_pass_3,3537.281036
time_pass_4,753.420115
time_pass_5,4245.624065
time_pass_6,253.003120
time_pass_7,3104.606867
time_pass_8,1361.109972
time_pass_9,2635.334015
time_pass_10,2102.446079
time_pass_11,984.918118
time_pass_12,22.403955
total_time,147412.232161
