time_pass, time
time_pass_1,1300.063133
time_pass_2,1480.411053
time_pass_3,1709.675789
time_pass_4,611.021042
time_pass_5,828.333139
time_pass_6,1919.445038
time_pass_7,6653.835058
time_pass_8,693.753004
time_pass_9,1513.427973
time_pass_10,2462.487936
time_pass_11,1008.741140
time_pass_12,840.499163
total_time,142236.495018
