time_pass, time
time_pass_1,29.030085
time_pass_2,59.643984
time_pass_3,579.800844
time_pass_4,6062.656879
time_pass_5,1858.850956
time_pass_6,2372.658014
time_pass_7,952.178955
time_pass_8,4620.746851
time_pass_9,632.263899
time_pass_10,2655.596972
time_pass_11,361.393929
time_pass_12,29.079914
total_time,144648.802042
