time_pass, time
time_pass_1,1950.448990
time_pass_2,3894.999981
time_pass_3,2423.964024
time_pass_4,634.996891
time_pass_5,1922.590017
time_pass_6,179.719925
time_pass_7,3972.624063
time_pass_8,717.742920
time_pass_9,1809.254885
time_pass_10,1048.118830
time_pass_11,1016.890049
time_pass_12,4637.930155
total_time,147593.596935
