time_pass, time
time_pass_1,50.968885
time_pass_2,9.490013
time_pass_3,9.567976
time_pass_4,5052.201986
time_pass_5,3612.246990
time_pass_6,377.905846
time_pass_7,425.679922
time_pass_8,934.635878
time_pass_9,3901.833057
time_pass_10,1045.428991
time_pass_11,2425.525188
time_pass_12,984.941006
total_time,140463.100910
