time_pass, time
time_pass_1,1647.706985
time_pass_2,3219.511986
time_pass_3,3260.802031
time_pass_4,732.295036
time_pass_5,1899.176121
time_pass_6,352.833986
time_pass_7,426.269054
time_pass_8,1733.585119
time_pass_9,5207.584143
time_pass_10,2388.069153
time_pass_11,1231.496096
time_pass_12,2937.217951
total_time,146704.392910
