time_pass, time
time_pass_1,1593.498945
time_pass_2,9.001017
time_pass_3,9.948969
time_pass_4,22.644997
time_pass_5,404.221058
time_pass_6,1352.864981
time_pass_7,3465.770960
time_pass_8,1987.827063
time_pass_9,513.894081
time_pass_10,475.574017
time_pass_11,4666.750908
time_pass_12,708.705187
total_time,137780.755997
